ppm,intensity
160.574,-1.17545
160.722,-1.24667
160.869,-0.436388
161.016,1.64872
161.164,3.66546
161.311,4.4765
161.458,4.39357
161.606,3.79013
161.753,3.15344
161.901,2.85447
162.048,2.70796
162.195,2.64118
162.343,2.7695
162.49,2.94429
162.637,2.763
162.785,2.24993
162.932,1.70279
163.079,1.18899
163.227,0.836816
163.374,0.900949
163.522,1.59757
163.669,2.70184
163.816,3.80003
163.964,4.59942
164.111,4.7223
164.258,4.24353
164.406,3.9947
164.553,4.38961
164.7,4.81448
164.848,4.92588
164.995,4.83068
165.142,4.62219
165.29,4.33662
165.437,4.15674
165.585,3.98532
165.732,3.52315
165.879,3.06083
166.027,2.97092
166.174,3.73465
166.321,4.54892
166.469,4.32175
166.616,4.12783
166.763,4.98488
166.911,6.46459
167.058,7.72551
167.206,8.40573
167.353,9.17662
167.5,10.4906
167.648,11.9844
167.795,13.2443
167.942,13.7777
168.09,13.908
168.237,14.0301
168.384,14.2272
168.532,14.6526
168.679,14.9188
168.827,15.3114
168.974,16.5118
169.121,17.9784
169.269,18.6283
169.416,18.6475
169.563,18.944
169.711,19.423
169.858,19.4885
170.005,19.3725
170.153,19.2933
170.3,19.1483
170.447,19.5402
170.595,21.0964
170.742,23.2168
170.89,25.027
171.037,26.7409
171.184,28.5684
171.332,30.2571
171.479,31.4123
171.626,32.1051
171.774,33.1223
171.921,34.9616
172.068,37.2723
172.216,38.8699
172.363,39.1375
172.511,38.8164
172.658,38.3141
172.805,37.2395
172.953,35.8775
173.1,34.9286
173.247,33.9986
173.395,32.143
173.542,29.4446
173.689,26.7015
173.837,24.7083
173.984,23.5539
174.132,22.6651
174.279,21.9417
174.426,21.5384
174.574,21.1562
174.721,20.3231
174.868,19.0267
175.016,17.6179
175.163,16.4744
175.31,15.6532
175.458,14.7138
175.605,13.2954
175.752,11.6442
175.9,10.1797
176.047,8.72179
176.195,6.88785
176.342,5.30714
176.489,4.48792
176.637,4.08808
176.784,4.04376
176.931,4.25386
177.079,4.39584
177.226,4.10406
177.373,3.2504
177.521,2.07937
177.668,1.25774
177.816,1.11215
177.963,1.24204
178.11,1.34147
178.258,1.20601
178.405,0.633124
178.552,0.0144549
178.7,-0.12267
178.847,-0.397066
178.994,-1.32512
179.142,-2.59886
179.289,-3.55828
179.437,-4.04277
179.584,-4.33357
179.731,-3.85732
179.879,-2.33583
180.026,-0.709724
180.173,-0.341266
180.321,-1.68006
180.468,-3.65636
180.615,-5.01426
180.763,-5.53478
180.91,-5.38795
181.057,-4.60574
181.205,-3.35207
181.352,-2.1881
181.5,-1.59638
181.647,-1.66067
181.794,-2.24927
181.942,-3.15792
182.089,-4.16228
182.236,-4.62297
182.384,-4.1211
182.531,-3.0479
182.678,-2.11103
182.826,-1.34707
182.973,-0.863205
183.121,-1.12935
183.268,-1.83775
183.415,-2.22041
183.563,-2.11099
183.71,-2.11657
183.857,-2.48007
184.005,-2.92282
184.152,-3.0249
184.299,-2.86479
184.447,-3.00075
184.594,-3.67376
184.742,-4.45207
184.889,-4.90355
185.036,-5.4227
185.184,-6.17902
185.331,-6.43589
185.478,-6.08931
185.626,-5.82069
185.773,-5.5518
185.92,-4.91785
186.068,-3.65605
186.215,-2.42827
186.362,-2.09378
186.51,-2.36399
186.657,-2.73494
186.805,-2.66694
186.952,-2.44124
187.099,-2.64413
187.247,-2.97154
187.394,-3.46695
187.541,-4.5715
187.689,-5.78748
187.836,-6.50192
187.983,-6.53288
188.131,-5.93275
188.278,-5.16161
188.426,-4.46022
188.573,-3.84145
188.72,-3.39605
188.868,-2.88909
189.015,-2.00319
189.162,-1.21478
189.31,-0.64132
189.457,-0.0719398
189.604,0.230999
189.752,0.110136
189.899,-0.500106
190.047,-1.14102
190.194,-1.66126
190.341,-2.34687
190.489,-2.89136
190.636,-3.10591
190.783,-2.68809
190.931,-1.34251
191.078,0.289491
191.225,1.39182
191.373,1.53541
191.52,1.02253
191.667,0.408668
191.815,-0.329619
191.962,-1.00591
192.11,-0.906261
192.257,0.254702
192.404,1.44122
192.552,1.4447
192.699,0.749871
192.846,0.186164
192.994,-0.40916
193.141,-1.2602
193.288,-2.59648
193.436,-4.01092
193.583,-4.86517
193.731,-5.20316
193.878,-4.95294
194.025,-4.39651
194.173,-3.72143
194.32,-2.63837
194.467,-1.72235
194.615,-1.43402
194.762,-1.54491
194.909,-2.29593
195.057,-3.16855
195.204,-3.42921
195.352,-3.02291
195.499,-1.84288
195.646,-0.67727
195.794,-0.114148
195.941,0.24348
196.088,0.561024
196.236,0.787358
196.383,0.871794
196.53,0.40291
196.678,-0.591813
196.825,-1.3816
196.972,-1.80364
197.12,-2.28879
197.267,-3.04563
197.415,-3.67622
197.562,-3.87593
197.709,-3.84084
197.857,-3.71159
198.004,-3.45676
198.151,-2.98864
198.299,-2.12445
198.446,-1.25915
198.593,-0.906348
198.741,-0.865019
198.888,-1.06187
199.036,-1.33694
199.183,-1.37363
199.33,-1.19365
199.478,-0.620426
199.625,0.450677
199.772,1.12851
199.92,0.848571
200.067,-0.0536175
200.214,-0.972417
200.362,-1.02518
200.509,-0.418181
200.657,0.0918488
200.804,-0.115709
200.951,-1.15928
201.099,-1.96017
201.246,-1.94024
201.393,-1.65133
201.541,-1.67387
201.688,-1.89496
201.835,-2.17035
201.983,-2.45258
202.13,-2.31173
202.278,-1.5583
202.425,-0.615567
202.572,-0.0137771
202.72,-0.0334998
202.867,-0.650055
203.014,-1.09317
203.162,-1.09559
203.309,-1.11845
203.456,-1.26625
203.604,-1.69182
203.751,-2.39711
203.898,-3.32283
204.046,-3.94378
204.193,-3.73198
204.341,-3.59736
204.488,-4.19609
204.635,-4.52673
204.783,-3.69336
204.93,-2.43964
205.077,-1.86284
205.225,-1.73262
205.372,-1.2863
205.519,-0.598094
205.667,-0.369582
205.814,-0.819982
205.962,-1.26317
206.109,-1.39627
206.256,-1.56627
206.404,-1.71243
206.551,-1.9586
206.698,-2.4936
206.846,-3.13398
206.993,-3.65164
207.14,-3.81119
207.288,-4.10336
207.435,-4.80649
207.583,-5.2774
207.73,-5.09182
207.877,-4.35932
208.025,-2.98823
208.172,-1.13101
208.319,-0.16877
208.467,-0.531606
208.614,-1.46284
208.761,-2.16663
208.909,-2.12015
209.056,-1.81684
209.203,-1.74284
209.351,-1.90414
209.498,-2.01349
209.646,-1.75035
209.793,-0.990152
209.94,-0.322984
210.088,0.246992
210.235,1.26374
210.382,2.14339
210.53,2.41045
210.677,1.8814
210.824,1.1222
210.972,0.71645
211.119,0.205582
211.267,-0.659825
211.414,-1.50153
211.561,-1.7707
211.709,-1.48285
211.856,-0.62013
212.003,0.58274
212.151,1.19954
212.298,1.22568
212.445,1.18085
212.593,1.33814
212.74,1.77529
212.888,1.89145
213.035,1.48098
213.182,1.15187
213.33,1.18108
213.477,0.986545
213.624,0.246843
213.772,-0.614509
213.919,-1.39081
214.066,-2.03842
214.214,-2.38565
214.361,-2.4622
214.508,-2.36238
214.656,-1.73497
214.803,-0.690173
214.951,0.00431613
215.098,0.0497201
215.245,0.0188218
215.393,0.325651
215.54,0.484714
215.687,-0.118399
215.835,-1.10312
215.982,-1.4082
216.129,-1.25206
216.277,-1.40798
216.424,-1.97174
216.572,-2.53075
216.719,-2.68676
216.866,-2.8292
217.014,-3.00925
217.161,-2.61263
217.308,-1.86606
217.456,-1.62346
217.603,-1.87043
217.75,-1.79706
217.898,-1.59986
218.045,-2.17636
218.193,-2.91929
218.34,-2.76703
218.487,-1.7008
218.635,-0.221632
218.782,1.10818
218.929,1.89677
219.077,2.25826
219.224,2.5119
219.371,2.78098
219.519,3.29217
219.666,3.83276
219.813,3.86223
219.961,3.5058
220.108,3.13908
220.256,2.54885
220.403,1.45513
220.55,0.0202371
220.698,-1.20269
220.845,-1.77188
220.992,-1.69049
221.14,-1.55556
221.287,-1.81725
221.434,-2.19595
221.582,-2.8645
221.729,-3.54065
221.877,-3.51724
222.024,-2.82788
222.171,-2.37749
222.319,-2.95256
222.466,-3.8959
222.613,-4.26496
222.761,-3.52063
222.908,-2.15786
223.055,-1.16976
223.203,-0.729787
223.35,-0.794781
223.498,-1.35254
223.645,-1.77519
223.792,-1.45215
223.94,-1.15589
224.087,-1.41929
224.234,-1.74451
224.382,-2.11727
224.529,-2.65848
224.676,-3.06778
224.824,-3.08326
224.971,-2.61186
225.118,-1.49096
225.266,0.0479218
225.413,1.48734
225.561,2.34393
225.708,2.20456
225.855,1.63393
226.003,1.63597
226.15,2.17609
226.297,2.29618
226.445,1.59534
226.592,0.472383
226.739,-0.494252
226.887,-1.29402
227.034,-2.08911
227.182,-2.09438
227.329,-1.38031
227.476,-0.692342
227.624,0.266525
227.771,1.57577
227.918,2.41941
228.066,2.54647
228.213,2.09227
228.36,0.859784
228.508,-0.724632
228.655,-1.90863
228.803,-2.32073
228.95,-2.08742
229.097,-1.50143
229.245,-0.841194
229.392,-0.0467723
229.539,1.10788
229.687,1.97922
229.834,2.13512
229.981,1.98095
230.129,1.57489
230.276,0.863615
230.423,0.0422247
230.571,-0.811146
230.718,-1.64646
230.866,-2.32878
231.013,-2.3342
231.16,-1.64347
231.308,-1.22648
231.455,-1.61789
231.602,-2.4107
231.75,-3.2771
231.897,-4.35456
232.044,-5.33806
232.192,-5.74256
232.339,-5.4512
232.487,-4.79529
232.634,-4.55044
232.781,-4.84219
232.929,-4.84727
233.076,-3.97369
233.223,-2.4726
233.371,-1.09317
233.518,-0.325669
233.665,-0.195493
233.813,-1.12632
233.96,-3.02936
234.108,-4.39726
234.255,-4.56771
234.402,-4.08278
234.55,-3.33559
234.697,-2.59404
234.844,-1.78836
234.992,-1.12889
235.139,-1.10206
235.286,-1.47509
235.434,-1.85425
235.581,-2.08439
235.728,-2.10155
235.876,-2.09553
236.023,-2.08531
236.171,-1.8901
236.318,-1.59829
236.465,-1.55456
236.613,-1.8571
236.76,-1.79581
236.907,-1.12707
237.055,-0.677146
237.202,-0.604858
237.349,0.0278976
237.497,1.25625
237.644,1.90189
237.792,1.83252
237.939,1.44512
238.086,0.860135
238.234,0.503796
238.381,0.514641
238.528,0.570815
238.676,0.0812341
238.823,-1.13755
238.97,-2.41913
239.118,-2.9882
239.265,-3.04863
239.413,-3.07038
239.56,-3.22774
239.707,-3.9724
239.855,-4.82011
240.002,-4.86459
240.149,-4.26934
240.297,-3.88689
240.444,-3.94135
240.591,-4.20916
240.739,-4.48348
240.886,-3.8546
241.033,-2.44638
241.181,-1.42149
241.328,-1.35494
241.476,-1.81487
241.623,-2.04919
241.77,-2.26095
241.918,-2.54912
242.065,-2.36647
242.212,-1.47206
242.36,-0.288747
242.507,0.661566
242.654,1.24569
242.802,1.72207
242.949,2.02838
243.097,1.99699
243.244,2.02564
243.391,2.0462
243.539,1.55321
243.686,0.465456
243.833,-0.518623
243.981,-0.824363
244.128,-0.70183
244.275,-0.517365
244.423,-0.537779
244.57,-0.70871
244.718,-0.478692
244.865,0.26224
245.012,0.510399
245.16,0.0176351
245.307,-0.640279
245.454,-1.44859
245.602,-1.87245
245.749,-1.45606
245.896,-0.605661
246.044,0.238179
246.191,1.0067
246.338,1.59052
246.486,1.9274
246.633,2.34341
246.781,2.59374
246.928,1.98206
247.075,0.144446
247.223,-1.921
247.37,-3.12459
247.517,-3.26173
247.665,-2.28371
247.812,-1.1306
247.959,0.110509
248.107,1.69804
248.254,2.56731
248.402,2.33764
248.549,1.72627
248.696,1.12575
248.844,0.319881
248.991,-0.679038
249.138,-1.8192
249.286,-2.7473
249.433,-2.89415
249.58,-2.18762
249.728,-1.17907
249.875,-0.97054
250.023,-2.03967
250.17,-3.57107
250.317,-4.26182
250.465,-3.70568
250.612,-2.65784
250.759,-1.77403
250.907,-1.32596
251.054,-1.34375
251.201,-1.16357
251.349,-0.626733
251.496,-0.60794
251.643,-1.38237
251.791,-2.33277
251.938,-2.96084
252.086,-3.33485
252.233,-3.55507
252.38,-3.44309
252.528,-3.05336
252.675,-2.7709
252.822,-2.88831
252.97,-2.98764
253.117,-2.53008
253.264,-1.82519
253.412,-1.30539
253.559,-1.06202
253.707,-1.03403
253.854,-1.04955
254.001,-0.68725
254.149,0.068041
254.296,0.995
254.443,1.96196
254.591,2.11658
254.738,1.52129
254.885,0.934527
255.033,0.321625
255.18,-0.665835
255.328,-1.83047
255.475,-2.28978
255.622,-2.13961
255.77,-2.14904
255.917,-2.39895
256.064,-2.48829
256.212,-2.60589
256.359,-2.51493
256.506,-1.71125
256.654,-0.81024
256.801,0.0686697
256.948,0.49616
257.096,-0.145821
257.243,-1.21152
257.391,-1.68653
257.538,-1.57061
257.685,-1.10781
257.833,0.238909
257.98,1.63501
258.127,2.43113
258.275,3.08044
258.422,3.24245
258.569,2.82737
258.717,2.23603
258.864,1.52079
259.012,0.503881
259.159,-0.365042
259.306,-0.4607
259.454,-0.167751
259.601,-0.20528
259.748,-0.54167
259.896,-0.819424
260.043,-0.831231
260.19,-0.657241
260.338,-0.405298
260.485,-0.0319919
260.633,-0.0114443
260.78,-0.448404
260.927,-0.764898
